time_ms,lat,lng,altitude_m,speed_kmh,course_deg,roll_deg,pitch_deg,yaw_deg,satellites,hdop
2604709,43.744573,-79.479339,192.6,0.11,3.0,2.82,0.0,3.0,12,0.57
2605745,43.744573,-79.47934,192.7,0.04,3.0,2.8,0.0,3.0,12,0.57
2606975,43.744574,-79.479341,192.6,0.02,3.0,2.77,0.0,3.0,12,0.57
2608242,43.744574,-79.479341,192.6,0.02,3.0,2.75,0.0,3.0,12,0.57
2609486,43.744574,-79.479341,192.6,0.02,3.0,2.73,0.0,3.0,12,0.57
2610609,43.744575,-79.479342,192.6,0.0,3.0,2.7,0.0,3.0,12,0.57
2611645,43.744575,-79.479342,192.5,0.02,3.0,2.67,0.0,3.0,12,0.57
2612681,43.744576,-79.479342,192.6,0.0,3.0,2.65,0.0,3.0,12,0.57
2613717,43.744576,-79.479342,192.7,0.02,3.0,2.62,0.0,3.0,12,0.57
2614753,43.744577,-79.479341,192.7,0.07,3.0,2.59,0.0,3.0,12,0.57
2616021,43.744578,-79.479341,192.8,0.02,3.0,2.56,0.0,3.0,12,0.57
2617294,43.744578,-79.479341,192.8,0.02,3.0,2.53,0.0,3.0,12,0.57
2618554,43.744578,-79.479341,192.8,0.02,3.0,2.49,0.0,3.0,12,0.57
2619613,43.744579,-79.479342,192.9,0.02,3.0,2.46,0.0,3.0,12,0.57
2620649,43.744579,-79.479343,193.0,0.02,3.0,2.42,0.0,3.0,12,0.57
2621685,43.74458,-79.479344,193.0,0.02,3.0,2.39,0.0,3.0,12,0.59
2622721,43.74458,-79.479344,192.9,0.04,3.0,2.35,0.0,3.0,12,0.57
2623757,43.74458,-79.479345,192.8,0.02,3.0,2.31,0.0,3.0,12,0.57
2625048,43.74458,-79.479346,192.7,0.0,3.0,2.27,0.0,3.0,12,0.57
2626285,43.74458,-79.479346,192.7,0.0,3.0,2.24,0.0,3.0,12,0.57
2627586,43.74458,-79.479346,192.7,0.0,3.0,2.19,0.0,3.0,12,0.57
2628622,43.74458,-79.479347,192.6,0.02,3.0,2.15,0.0,3.0,12,0.57
2629658,43.74458,-79.479347,192.6,0.02,3.0,2.11,0.0,3.0,12,0.57
2630694,43.74458,-79.479348,192.7,0.02,3.0,2.07,0.0,3.0,12,0.57
2631730,43.74458,-79.479348,192.8,0.02,3.0,2.02,0.0,3.0,12,0.57
2632801,43.74458,-79.479349,192.9,0.04,3.0,1.98,0.0,3.0,12,0.57
2634074,43.744579,-79.47935,193.1,0.02,3.0,1.93,0.0,3.0,12,0.57
2635350,43.744579,-79.47935,193.1,0.02,3.0,1.89,0.0,3.0,12,0.57
2636595,43.744579,-79.47935,193.1,0.02,3.0,1.84,0.0,3.0,12,0.57
2637633,43.744579,-79.479352,193.5,0.0,3.0,1.79,0.0,3.0,12,0.57
2638669,43.744579,-79.479352,193.6,0.0,3.0,1.74,0.0,3.0,12,0.58
2639705,43.744578,-79.479352,193.6,0.02,3.0,1.7,0.0,3.0,12,0.57
2640741,43.744578,-79.479352,193.7,0.02,3.0,1.65,0.0,3.0,12,0.57
2641935,43.744576,-79.479347,193.5,0.02,3.0,1.6,0.0,3.0,12,0.57
2643169,43.744576,-79.479347,193.3,0.02,3.0,1.54,0.0,3.0,12,0.57
2644416,43.744576,-79.479347,193.3,0.02,3.0,1.49,0.0,3.0,12,0.57
2645613,43.744568,-79.479327,193.3,7.43,125.87,1.44,5.65,125.87,12,0.57
2646664,43.744512,-79.479201,198.3,56.19,121.45,1.39,16.35,121.45,12,0.92
2647709,43.744466,-79.479089,203.9,30.76,118.73,1.33,39.18,118.73,12,0.84
2648752,43.744443,-79.479045,214.8,14.83,127.68,1.28,57.67,127.68,12,1.08
2650286,43.744446,-79.479123,240.3,18.95,276.67,1.23,46.97,276.67,12,0.83
2651618,43.744446,-79.479123,240.3,18.95,276.67,1.17,0.67,276.67,12,0.83
2652669,43.744466,-79.479195,223.9,19.98,284.37,0.76,5.67,284.37,12,0.73
2653700,43.74463,-79.479774,311.1,13.63,275.96,0.35,-22.33,275.96,12,0.86
2654749,43.744656,-79.479817,275.3,12.91,276.18,-0.05,-25.88,276.18,12,0.62
2655851,43.744623,-79.479767,248.0,14.0,105.92,-0.11,-78.42,105.92,12,0.64
2657612,43.744551,-79.479721,229.0,14.0,105.92,-0.16,-62.86,105.92,12,0.72
2658665,43.744485,-79.479656,222.7,28.24,143.89,-0.22,-40.33,143.89,12,0.66
2659716,43.744423,-79.479611,220.9,25.71,150.17,-0.27,-40.89,150.17,12,0.6
2660808,43.744408,-79.479608,214.0,7.46,157.55,-0.32,-48.5,157.55,12,0.6
2662277,43.744312,-79.479532,200.6,18.82,174.5,-0.37,-44.01,174.5,12,0.59
2663624,43.744312,-79.479532,200.6,18.82,174.5,-0.42,-43.05,174.5,12,0.59
2664673,43.744261,-79.479422,189.7,14.39,131.46,-0.47,-36.16,131.46,12,0.57
2665724,43.744229,-79.479381,184.7,20.76,134.06,-0.52,-13.71,134.06,12,0.57
2666880,43.744209,-79.479348,185.2,0.65,128.13,-0.57,-4.34,128.13,12,0.64
2668162,43.744209,-79.479348,185.0,0.65,128.13,-0.61,8.84,128.13,12,0.65
2669386,43.744209,-79.479348,185.0,0.65,128.13,-0.66,-13.61,128.13,12,0.65
2670600,43.744199,-79.479337,185.0,0.04,128.13,-0.7,0.0,128.13,12,0.65
2671636,43.744198,-79.479334,185.4,0.06,128.13,-0.74,0.0,128.13,12,0.57
2672672,43.744198,-79.479334,185.9,0.13,128.13,-0.78,0.0,128.13,12,0.57
2673708,43.744197,-79.479333,186.2,0.06,128.13,-0.81,0.0,128.13,12,0.57
2674744,43.744195,-79.479332,186.4,0.11,128.13,-0.84,0.0,128.13,12,0.57
2675947,43.744196,-79.479333,186.9,0.06,128.13,-0.87,0.0,128.13,12,0.61
2677242,43.744196,-79.479333,186.9,0.06,128.13,-0.9,0.0,128.13,12,0.61
2678512,43.744196,-79.479333,186.9,0.06,128.13,-0.92,0.0,128.13,12,0.61
2679610,43.744191,-79.479331,187.4,0.33,128.13,-0.94,0.0,128.13,12,0.57
2680646,43.744192,-79.479331,187.6,0.09,128.13,-0.96,0.0,128.13,12,0.61
2681682,43.744191,-79.479331,187.5,0.06,128.13,-0.97,0.0,128.13,12,0.57
2682718,43.74419,-79.47933,187.6,0.15,128.13,-0.98,0.0,128.13,12,0.57
2683754,43.744189,-79.47933,187.7,0.09,128.13,-0.99,0.0,128.13,12,0.57
2685014,43.74419,-79.47933,187.7,0.15,128.13,-0.99,0.0,128.13,12,0.63
2686285,43.74419,-79.47933,187.7,0.15,128.13,-0.99,0.0,128.13,12,0.63
2687576,43.74419,-79.47933,187.7,0.15,128.13,-0.99,29.67,128.13,12,0.63
2688612,43.744189,-79.47933,188.3,0.04,128.13,-0.98,29.67,128.13,12,0.58
2689648,43.74419,-79.47933,188.3,0.09,128.13,-0.97,29.67,128.13,12,0.57
2690684,43.74419,-79.47933,188.4,0.02,128.13,-0.95,0.0,128.13,12,0.57
2691720,43.744191,-79.479331,188.4,0.06,128.13,-0.93,0.0,128.13,12,0.57
2692756,43.74419,-79.479331,188.6,0.09,128.13,-0.9,0.0,128.13,12,0.57
2693824,43.744189,-79.479331,188.6,0.0,128.13,-0.88,0.0,128.13,12,0.57
2695426,43.744188,-79.479332,188.6,0.02,128.13,-0.84,0.0,128.13,12,0.57
2696499,43.744189,-79.479328,188.6,0.24,128.13,-0.81,0.0,128.13,12,0.57
2697619,43.74419,-79.47933,188.6,0.06,128.13,-0.76,0.0,128.13,12,0.57
2698655,43.744187,-79.479325,188.4,0.17,128.13,-0.72,0.0,128.13,12,0.57
2699689,43.744186,-79.479325,188.1,0.17,128.13,-0.67,0.0,128.13,12,0.57
2700723,43.744185,-79.479325,188.1,0.13,128.13,-0.61,0.0,128.13,12,0.57
2701758,43.744185,-79.479325,188.2,0.22,128.13,-0.56,0.0,128.13,12,0.57
2702994,43.744185,-79.479325,188.2,0.19,128.13,-0.49,0.0,128.13,12,0.57
2704227,43.744185,-79.479325,188.2,0.19,128.13,-0.43,0.0,128.13,12,0.57
2705417,43.744185,-79.479325,188.2,0.19,128.13,-0.36,0.0,128.13,12,0.57
2706583,43.744186,-79.479322,188.2,0.26,128.13,-0.28,0.0,128.13,12,0.57
2707613,43.744186,-79.479322,188.5,0.06,128.13,-0.21,0.0,128.13,12,0.58
2708643,43.744186,-79.479322,188.7,0.04,128.13,-0.12,0.0,128.13,12,0.61
2709671,43.744187,-79.479322,188.7,0.02,128.13,-0.04,0.0,128.13,12,0.61
2710703,43.744187,-79.479323,188.8,0.02,128.13,0.05,0.0,128.13,12,0.59
2711737,43.744187,-79.479323,188.9,0.15,128.13,0.14,0.0,128.13,12,0.57
2712862,43.744189,-79.479322,189.3,0.19,128.13,0.24,0.0,128.13,12,0.57
2713935,43.744189,-79.479322,189.4,0.19,128.13,0.34,0.0,128.13,12,0.62
2715367,43.744189,-79.479319,189.4,0.19,128.13,0.44,0.0,128.13,12,0.57
2716591,43.744189,-79.479319,189.4,0.19,128.13,0.55,0.0,128.13,12,0.57
2717625,43.744188,-79.47932,189.8,0.15,128.13,0.66,24.24,128.13,12,0.57
2718661,43.744188,-79.479319,190.3,0.54,128.13,0.77,24.24,128.13,12,0.57
2719691,43.744189,-79.47932,190.2,0.13,128.13,0.88,24.24,128.13,12,0.58
2720723,43.744188,-79.47932,190.1,0.07,128.13,1.0,0.0,128.13,12,0.58
2721758,43.744187,-79.479322,190.1,0.15,128.13,1.12,23.78,128.13,12,0.58
2723029,43.744184,-79.479324,190.8,0.67,128.13,1.24,23.78,128.13,12,0.66
2724198,43.744184,-79.479324,190.8,0.67,128.13,1.36,23.78,128.13,12,0.66
2725532,43.744184,-79.479324,190.8,0.67,128.13,1.49,22.0,128.13,12,0.66
2726611,43.744187,-79.479332,191.5,1.04,36.72,1.61,40.89,36.72,12,0.58
2727651,43.744187,-79.479334,191.9,0.91,98.58,1.74,40.89,98.58,12,0.59
2728687,43.744186,-79.479338,191.9,1.15,98.58,1.87,11.31,98.58,12,0.61
2729721,43.744186,-79.479343,191.8,0.83,98.58,2.0,-7.59,98.58,12,0.57
2730755,43.744186,-79.479346,191.9,0.24,98.58,2.13,-7.59,98.58,12,0.57
2732010,43.744186,-79.479348,192.1,0.04,98.58,2.26,0.0,98.58,12,0.58
2733238,43.744186,-79.479348,192.1,0.04,98.58,2.39,0.0,98.58,12,0.58
2734477,43.744186,-79.479348,192.1,0.04,98.58,2.53,0.0,98.58,12,0.58
2735594,43.744186,-79.479345,192.1,0.17,98.58,2.66,13.56,98.58,12,0.58
2736628,43.744187,-79.479344,192.3,0.81,98.58,2.79,13.56,98.58,12,0.57
2737662,43.744188,-79.479344,192.4,0.2,98.58,2.92,13.56,98.58,12,0.57
2738698,43.744189,-79.479343,192.6,0.26,98.58,3.05,-4.02,98.58,12,0.57
2739744,43.744188,-79.479348,192.5,1.61,174.72,3.18,-4.02,174.72,12,0.58
2740957,43.744189,-79.479352,193.1,0.06,174.72,3.31,-4.02,174.72,12,0.58
2742167,43.744189,-79.479352,193.1,0.06,174.72,3.43,0.0,174.72,12,0.58
2743391,43.744189,-79.479352,193.1,0.06,174.72,3.56,0.0,174.72,12,0.58
2744604,43.744194,-79.479356,193.1,3.48,312.99,3.68,11.41,312.99,12,0.58
2745650,43.744202,-79.479362,193.8,3.54,317.63,3.8,2.69,317.63,12,0.57
2746696,43.744207,-79.479369,193.2,4.2,307.46,3.92,-0.44,307.46,12,0.58
2747742,43.744213,-79.479381,193.0,4.17,302.69,4.03,-15.08,302.69,12,0.57
2749098,43.744231,-79.479389,192.8,3.11,331.73,4.15,-6.35,331.73,12,0.59
2750542,43.744231,-79.479389,192.8,3.11,331.73,4.26,-11.74,331.73,12,0.59
2751631,43.744245,-79.479395,192.3,3.46,338.24,4.36,-2.69,338.24,12,0.57
2752673,43.744254,-79.479402,192.7,4.39,329.2,4.46,3.49,329.2,12,0.58
2753719,43.744262,-79.479411,193.1,4.11,318.66,4.56,4.37,318.66,12,0.57
2754796,43.744267,-79.479419,192.7,3.17,313.71,4.66,9.68,313.71,12,0.57
2756241,43.744278,-79.47943,193.2,1.89,315.86,4.75,3.51,315.86,12,0.59
2757607,43.744278,-79.47943,193.2,1.89,315.86,4.83,24.54,315.86,12,0.59
2758658,43.744291,-79.479444,194.0,3.24,322.94,4.91,11.31,322.94,12,0.57
2759706,43.744295,-79.479454,193.9,3.11,313.2,4.99,9.27,313.2,12,0.57
2760755,43.744299,-79.479464,193.8,3.2,312.74,5.06,-11.72,312.74,12,0.57
2762193,43.744306,-79.479481,193.4,2.39,309.9,5.13,-9.62,309.9,12,0.57
2763600,43.744306,-79.479481,193.4,2.39,309.9,5.19,-13.34,309.9,12,0.57
2764646,43.744306,-79.479501,193.1,3.32,275.92,5.24,-8.01,275.92,12,0.57
2765692,43.744307,-79.479512,193.0,2.91,274.18,5.29,-19.63,274.18,12,0.57
2766734,43.744308,-79.47952,192.5,2.48,285.34,5.33,12.8,285.34,12,0.59
2767972,43.744312,-79.479528,193.3,0.41,291.86,5.37,15.05,291.86,12,0.57
2769200,43.744312,-79.479528,193.3,0.41,291.86,5.4,26.67,291.86,12,0.57
2770506,43.744312,-79.479528,193.3,0.41,291.86,5.42,0.0,291.86,12,0.57
2771628,43.744313,-79.479528,193.3,1.54,320.26,5.44,0.0,320.26,12,0.57
2772662,43.744315,-79.47953,193.3,0.76,320.26,5.45,0.0,320.26,12,0.57
2773696,43.744316,-79.479531,193.2,0.35,320.26,5.45,-11.27,320.26,12,0.57
2774730,43.744319,-79.47953,193.1,0.52,320.26,5.45,-11.27,320.26,12,0.59
2775775,43.74432,-79.479529,193.1,0.3,320.26,5.44,-11.27,320.26,12,0.58
2776988,43.744321,-79.479527,193.0,0.17,320.26,5.42,0.0,320.26,12,0.58
2778258,43.744321,-79.479527,193.0,0.17,320.26,5.39,0.0,320.26,12,0.58
2779529,43.744321,-79.479527,193.0,0.17,320.26,5.36,0.0,320.26,12,0.58
2780604,43.744326,-79.479524,192.5,0.13,320.26,5.32,0.0,320.26,12,0.58
2781634,43.744326,-79.479524,192.5,0.11,320.26,5.27,0.0,320.26,12,0.58
2782665,43.744326,-79.479525,192.5,0.19,320.26,5.21,0.0,320.26,12,0.58
2783695,43.744327,-79.479525,192.5,0.22,320.26,5.15,0.0,320.26,12,0.58
2784725,43.744327,-79.479525,192.5,0.19,320.26,5.08,0.0,320.26,12,0.58
2785758,43.744327,-79.479526,192.6,0.09,320.26,5.0,25.68,320.26,12,0.58
2786970,43.744326,-79.479527,193.2,0.41,320.26,4.91,25.68,320.26,12,0.58
2788157,43.744326,-79.479527,193.2,0.41,320.26,4.82,25.68,320.26,12,0.58
2789381,43.744326,-79.479527,193.2,0.41,320.26,4.71,0.0,320.26,12,0.58
2790578,43.744327,-79.479526,193.2,0.19,320.26,4.6,-29.67,320.26,12,0.58
2791608,43.744328,-79.479525,192.3,0.0,320.26,4.49,-29.67,320.26,12,0.58
2792638,43.744328,-79.479525,192.1,0.13,320.26,4.36,-29.67,320.26,12,0.58
2793669,43.744329,-79.479525,191.8,0.09,320.26,4.23,0.0,320.26,12,0.62
2794699,43.744329,-79.479525,191.5,0.07,320.26,4.09,0.0,320.26,12,0.58
2795729,43.744329,-79.479525,191.3,0.13,320.26,3.94,0.0,320.26,12,0.58
2796781,43.744329,-79.479524,191.3,0.06,320.26,3.79,0.0,320.26,12,0.58
2798009,43.74433,-79.479523,190.7,0.26,320.26,3.62,0.0,320.26,12,0.58
2799209,43.74433,-79.479523,190.7,0.26,320.26,3.46,0.0,320.26,12,0.58
2800404,43.74433,-79.479523,190.7,0.26,320.26,3.28,0.0,320.26,12,0.58
2801582,43.744332,-79.479523,190.7,0.24,320.26,3.1,0.0,320.26,12,0.58
2802613,43.744332,-79.479523,190.4,0.19,320.26,2.91,0.0,320.26,12,0.58
2803643,43.744333,-79.479523,190.4,0.13,320.26,2.71,0.0,320.26,12,0.58
2804674,43.744334,-79.479523,190.6,0.28,320.26,2.51,0.0,320.26,12,0.58
2805704,43.744333,-79.479524,190.6,0.39,320.26,2.3,-29.67,320.26,12,0.58
2806734,43.744333,-79.479525,190.0,0.04,320.26,2.08,-44.26,320.26,12,0.58
2807823,43.744334,-79.479527,189.8,0.69,320.26,1.86,-51.94,320.26,12,0.58
2809049,43.744334,-79.479529,189.7,0.69,320.26,1.64,-22.28,320.26,12,0.58
2810217,43.744334,-79.479529,189.7,0.69,320.26,1.41,-7.68,320.26,12,0.58
2811480,43.744334,-79.479529,189.7,0.69,320.26,1.17,0.0,320.26,12,0.58
2812587,43.744334,-79.479529,189.7,0.39,320.26,0.93,25.86,320.26,12,0.58
2813620,43.744337,-79.47953,190.6,0.69,320.26,0.68,18.57,320.26,12,0.58
2814650,43.744336,-79.479531,190.5,0.87,320.26,0.43,18.57,320.26,12,0.58
2815680,43.744335,-79.479529,190.5,0.63,320.26,0.18,-7.3,320.26,12,0.58
2816710,43.744336,-79.479531,190.6,0.06,320.26,-0.08,-19.84,320.26,12,0.58
2817743,43.744335,-79.479534,190.4,0.41,320.26,-0.34,-19.84,320.26,12,0.58
2818905,43.744335,-79.479537,190.6,0.24,320.26,-0.61,-19.84,320.26,12,0.58
2820241,43.744335,-79.479537,190.6,0.24,320.26,-0.87,0.0,320.26,12,0.58
2821551,43.744335,-79.479537,190.6,0.24,320.26,-1.14,29.67,320.26,12,0.58
2822624,43.744336,-79.479539,191.2,0.07,320.26,-1.42,29.67,320.26,12,0.58
2823665,43.744337,-79.47954,191.1,0.04,320.26,-1.69,37.82,320.26,12,0.59
2824707,43.744336,-79.479538,191.2,0.76,320.26,-1.97,1.58,320.26,12,0.58
2825776,43.744338,-79.479538,191.1,0.94,322.68,-2.24,1.58,322.68,12,0.58
2827116,43.744338,-79.479535,191.1,0.63,322.68,-2.52,-6.57,322.68,12,0.58
2828512,43.744338,-79.479535,191.1,0.63,322.68,-2.8,29.67,322.68,12,0.58
2829618,43.744338,-79.479534,191.7,0.31,322.68,-3.08,29.67,322.68,12,0.58
2830667,43.744338,-79.479534,191.9,0.17,322.68,-3.36,59.33,322.68,12,0.58
2831708,43.744341,-79.479539,193.5,0.15,322.68,-3.64,19.24,322.68,12,0.58
2832747,43.74434,-79.479541,193.4,0.57,322.68,-3.92,27.91,322.68,12,0.58
2834112,43.74434,-79.479544,193.5,0.54,322.68,-4.2,-1.75,322.68,12,0.58
2835409,43.74434,-79.479544,193.5,0.54,322.68,-4.47,8.68,322.68,12,0.58
2836610,43.744337,-79.479548,193.5,0.24,322.68,-4.74,23.4,322.68,12,0.58
2837661,43.744339,-79.479548,194.4,1.11,333.92,-5.02,35.32,333.92,12,0.72
2838702,43.744339,-79.479546,194.5,0.48,333.92,-5.28,48.28,333.92,12,0.66
2839741,43.744338,-79.479547,194.6,0.43,333.92,-5.55,54.54,333.92,12,0.66
2840974,43.74434,-79.479549,195.7,0.17,333.92,-5.81,42.62,333.92,12,0.66
2842264,43.74434,-79.479549,195.7,0.17,333.92,-6.07,29.67,333.92,12,0.66
2843564,43.74434,-79.479549,195.7,0.17,333.92,-6.33,28.42,333.92,12,0.66
2844615,43.744342,-79.479552,197.0,0.37,333.92,-6.58,28.42,333.92,12,0.66
2845654,43.744342,-79.479551,197.2,0.19,333.92,-6.82,28.42,333.92,12,0.66
2846693,43.744342,-79.479551,197.4,0.02,333.92,-7.06,20.21,333.92,12,0.66
2847732,43.744343,-79.479552,197.6,0.39,333.92,-7.3,39.81,333.92,12,0.66
2848911,43.744343,-79.479549,198.0,0.74,333.92,-7.52,39.81,333.92,12,0.66
2850246,43.744343,-79.479549,198.0,0.74,333.92,-7.75,19.6,333.92,12,0.66
2851569,43.744343,-79.479549,198.0,0.74,333.92,-7.96,-5.84,333.92,12,0.66
2852616,43.74434,-79.479545,197.9,1.09,333.92,-8.17,-14.95,333.92,12,0.68
2853655,43.744339,-79.479543,197.8,0.67,333.92,-8.37,-14.95,333.92,12,0.66
2854692,43.744339,-79.479544,197.7,0.09,333.92,-8.57,-9.12,333.92,12,0.66
2855731,43.744339,-79.479545,197.4,0.28,333.92,-8.75,-17.17,333.92,12,0.66
2856876,43.744345,-79.479548,197.2,0.5,333.92,-8.93,-43.39,333.92,12,0.66
2858175,43.744344,-79.479546,196.3,0.5,333.92,-9.1,-43.39,333.92,12,0.66
2859596,43.744344,-79.479546,196.3,0.5,333.92,-9.26,-38.15,333.92,12,0.66
2860636,43.744341,-79.479546,196.1,0.96,333.92,-9.41,-11.93,333.92,12,0.66
2861675,43.744342,-79.479545,196.2,0.28,333.92,-9.55,-11.93,333.92,12,0.66
2862714,43.744342,-79.479546,196.2,0.31,333.92,-9.69,0.0,333.92,12,0.66
2863754,43.744341,-79.479548,196.2,0.26,333.92,-9.81,0.0,333.92,12,0.66
2865064,43.744341,-79.479544,196.2,0.46,333.92,-9.92,0.0,333.92,12,0.66
2866370,43.744341,-79.479544,196.2,0.46,333.92,-10.02,0.0,333.92,12,0.66
2867599,43.744341,-79.479544,196.2,0.46,333.92,-10.11,-12.74,333.92,12,0.66
2868638,43.744334,-79.479537,196.1,0.44,333.92,-10.19,-26.12,333.92,12,0.66
2869679,43.744332,-79.479536,196.0,0.41,333.92,-10.26,-20.77,333.92,12,0.66
2870730,43.74433,-79.479536,196.1,1.19,254.87,-10.32,-8.03,254.87,12,0.66
2871866,43.744328,-79.479536,196.2,0.28,254.87,-10.37,5.35,254.87,12,0.66
2873177,43.744327,-79.479536,196.4,0.28,254.87,-10.4,0.0,254.87,12,0.66
2874480,43.744327,-79.479536,196.4,0.28,254.87,-10.42,0.0,254.87,12,0.66
2875614,43.744324,-79.47954,196.4,0.67,254.87,-10.43,13.27,254.87,12,0.66
2876667,43.744331,-79.47954,197.2,3.28,359.11,-10.43,-16.39,359.11,12,0.66
2877708,43.744334,-79.479543,196.4,0.11,359.11,-10.42,-16.39,359.11,12,0.66
2878751,43.744335,-79.479544,196.4,0.19,359.11,-10.39,-52.24,359.11,12,0.66
2880075,43.744335,-79.479548,195.7,0.78,359.11,-10.36,-22.57,359.11,12,0.66
2881411,43.744335,-79.479548,195.7,0.78,359.11,-10.3,-22.57,359.11,12,0.66
2882610,43.744332,-79.47955,195.7,0.3,359.11,-10.24,0.0,359.11,12,0.66
2883651,43.744332,-79.479552,195.3,0.19,359.11,-10.17,0.0,359.11,12,0.66
2884694,43.744331,-79.479552,195.2,0.15,359.11,-10.08,0.0,359.11,12,0.66
2885735,43.744331,-79.479553,195.2,0.46,359.11,-9.98,-18.89,359.11,12,0.66
2886949,43.74433,-79.479553,195.0,0.39,359.11,-9.86,-18.89,359.11,12,0.66
2888319,43.74433,-79.479553,195.0,0.39,359.11,-9.74,-18.89,359.11,12,0.66
2889602,43.74433,-79.479553,195.0,0.39,359.11,-9.6,0.0,359.11,12,0.66
2890643,43.744325,-79.479551,194.5,0.06,22.0,-9.45,0.0,22.0,12,0.66
2891684,43.744325,-79.479551,194.5,0.31,22.0,-9.28,0.0,22.0,12,0.66
2892725,43.744324,-79.479549,194.6,0.22,22.0,-9.11,0.0,22.0,12,0.66
2893839,43.744324,-79.47955,194.6,0.09,22.0,-8.92,0.0,22.0,12,0.66
2895173,43.744322,-79.479551,195.2,0.09,22.0,-8.72,0.0,22.0,12,0.66
2896539,43.744322,-79.479551,195.2,0.09,22.0,-8.5,0.0,22.0,12,0.66
2897620,43.744321,-79.479549,195.4,0.28,22.0,-8.28,0.0,22.0,12,0.66
2898672,43.74432,-79.479547,195.4,0.31,22.0,-8.04,0.0,22.0,12,0.66
2899726,43.744318,-79.479544,195.3,0.02,22.0,-7.8,0.0,22.0,12,0.66
2900955,43.744316,-79.479537,195.3,0.19,22.0,-7.54,0.0,22.0,12,0.66
2902476,43.744316,-79.479537,195.3,0.19,22.0,-7.27,0.0,22.0,12,0.66
2903639,43.744315,-79.479534,195.3,0.06,22.0,-6.99,0.0,22.0,12,0.66
2904693,43.744314,-79.479534,195.7,0.17,22.0,-6.69,8.09,22.0,12,0.66
2905743,43.744316,-79.479533,195.8,0.76,22.0,-6.39,8.09,22.0,12,0.66
2907161,43.744315,-79.479529,195.6,0.3,22.0,-6.08,8.09,22.0,12,0.66
2908607,43.744315,-79.479529,195.6,0.3,22.0,-5.76,0.0,22.0,12,0.66
2909655,43.744312,-79.479525,195.9,0.2,22.0,-5.43,0.0,22.0,12,0.66
2910708,43.74431,-79.479522,195.8,0.35,22.0,-5.08,0.0,22.0,12,0.66
2911858,43.744312,-79.47952,195.7,0.02,358.36,-4.73,0.0,358.36,12,0.66
2913351,43.744312,-79.479517,195.9,0.02,358.36,-4.38,0.0,358.36,12,0.66
2914624,43.744312,-79.479517,195.9,0.02,358.36,-4.01,-10.55,358.36,12,0.66
2915676,43.744315,-79.479512,195.7,1.11,358.36,-3.63,0.88,358.36,12,0.66
2916731,43.744317,-79.479514,195.9,1.0,358.36,-3.25,0.88,358.36,12,0.66
2917957,43.744318,-79.47952,195.3,0.19,358.36,-2.86,11.44,358.36,12,0.66
2919482,43.744318,-79.47952,195.3,0.19,358.36,-2.47,0.0,358.36,12,0.66
2920632,43.744314,-79.479526,195.3,0.09,358.36,-2.07,-26.53,358.36,12,0.66
2921685,43.744316,-79.479528,194.6,0.44,358.36,-1.66,-26.53,358.36,12,0.66
2922733,43.744317,-79.479527,194.4,0.02,358.36,-1.24,-26.53,358.36,12,0.66
2923968,43.744319,-79.479528,194.0,0.06,358.36,-0.83,0.0,358.36,12,0.66
2925596,43.744319,-79.479528,194.0,0.06,358.36,-0.4,-29.67,358.36,12,0.66
2926646,43.744321,-79.479527,193.3,0.06,358.36,0.02,-29.67,358.36,12,0.66
2927696,43.744323,-79.479528,193.5,0.22,358.36,0.45,-29.67,358.36,12,0.66
2928746,43.744324,-79.47953,193.6,0.04,358.36,0.89,0.0,358.36,12,0.66
2930197,43.744328,-79.479534,194.1,0.04,358.36,1.32,0.0,358.36,12,0.66
2931613,43.744328,-79.479534,194.1,0.04,358.36,1.76,0.0,358.36,12,0.66
2932666,43.744327,-79.47954,194.1,0.07,358.36,2.2,0.0,358.36,12,0.66
2933716,43.744325,-79.479542,193.7,0.13,358.36,2.64,0.0,358.36,12,0.66
2934814,43.744323,-79.479544,193.6,0.31,358.36,3.09,-21.52,358.36,12,0.63
2936406,43.74432,-79.479548,193.2,0.43,358.36,3.53,-21.52,358.36,12,0.63
2937641,43.74432,-79.479547,193.2,0.11,358.36,3.97,-21.52,358.36,12,0.63
2938696,43.744319,-79.479548,192.8,0.2,358.36,4.41,0.0,358.36,12,0.64
2939750,43.744321,-79.479551,193.2,0.24,358.36,4.85,0.0,358.36,12,0.63
2941346,43.744324,-79.479554,193.6,0.07,358.36,5.28,0.0,358.36,12,0.63
2942632,43.744324,-79.479554,193.6,0.07,358.36,5.72,0.0,358.36,12,0.63
2943689,43.744326,-79.479556,194.0,0.28,358.36,6.15,0.0,358.36,12,0.63
2944743,43.744327,-79.479557,193.9,0.33,358.36,6.58,0.0,358.36,12,0.63
2946198,43.744327,-79.479558,193.9,0.15,358.36,7.0,0.0,358.36,12,0.63
2947632,43.744327,-79.479558,193.9,0.15,358.36,7.42,0.0,358.36,12,0.63
2948689,43.744327,-79.479561,193.7,0.07,358.36,7.83,-29.67,358.36,12,0.63
2949741,43.744329,-79.479563,193.1,0.28,358.36,8.24,-43.47,358.36,12,0.66
2951174,43.744329,-79.479566,192.9,0.57,358.36,8.64,-43.47,358.36,12,0.66
2952612,43.744329,-79.479566,192.9,0.57,358.36,9.04,-43.47,358.36,12,0.66
2953669,43.744326,-79.479569,192.2,0.26,358.36,9.42,-29.67,358.36,12,0.66
